question,reference_answer,generated_answer,bleu1,rougeL
Which syndrome is associated to SAMHD1 gene mutations?,"Mutations in the SAMHD1 gene that cause the severe autoimmune disease, Aicardi-Goutieres syndrome (AGS).","SAMutations in SAM SAMHD1 gene cause cause the syndrome form disorder SAM SAM.ond syndromeSarc syndrome syndrome syndrome,AS),",0.38095238095238093,0.35294117647058826
Is marimastat effective for small-cell lung cancer?,No. Marimastat is not effective for small-cell lung cancer.,"SAMutations in SAM SAMHD1 gene cause cause the syndrome and disorder SAM SAM.ardi syndromeSau syndrome syndrome syndrome,AGS),",0.0,0.0
Which company produces ORMD-0801?,ORMD-0801 is produced by Oramed Pharmaceuticals.,"Yes, Marimastat is effective effective for small-cell lung cancer.",0.18181818181818182,0.11764705882352941
What is GenomeVIP?,"Here, we introduce the Genome Variant Investigation Platform (GenomeVIP), an open-source framework for performing genomics variant discovery and annotation using cloud- or local high-performance computing infrastructure.GenomeVIP orchestrates the analysis of whole-genome and exome sequence data using a set of robust and popular task-specific tools, including VarScan, GATK, Pindel, BreakDancer, Strelka, and Genome STRiP, through a web interface.","Yes, Marimastat is not effective for small-cell lung cancer.",0.0013989822698036746,0.027777777777777776
What is cebocephaly,"Cebocephaly is a developmental anomaly of the head characterized by a small head, with a defective small, flattened nose with a single nostril or absent nose and closely set eyes.","Cebocephaly is a rare disorder characterized the brain, by a lack number, a a small head head small head, a small,ril. a ear. a related of.",0.5,0.38596491228070173
What is TSA-Seq used for?,"TSA-Seq provides a ""cytological ruler"" for estimating mean chromosomal distances from nuclear speckles genome-wide and for predicting several Mbp chromosome trajectories between nuclear compartments without sophisticated computational modeling.","Cebocephaly is a rare disorder characterized the brain, by a lack number, a a small head head incomplete head, a large,ril. a nose. a related of.",0.0588235294117647,0.03508771929824562
Which diseases are treated with netarsudil?,"In 2 large, randomized, double-masked trials, once-daily dosing of netarsudil 0.02% was found to be effective and well tolerated for the treatment of patients with ocular hypertension and open-angle glaucoma.","TSA-Seq is a comprehensiveTtological"""" for the the andomal position between the DNAckles.-wide. in the the genes-- lengthsories. nuclear speartments. the sequencing methods. TSA",0.08464817248906142,0.06779661016949153
How do histone methyltransferases cause histone modification?,"Histone methyltransferases (HMTs) are responsible for the site-specific addition of covalent modifications on the histone tails, which serve as markers for the recruitment of chromatin organization complexes. There are two major types of HMTs: histone-lysine N-Methyltransferases and histone-arginine N-methyltransferases. The former methylate specific lysine (K) residues such as 4, 9, 27, 36, and 79 on histone H3 and residue 20 on histone H4. The latter methylate arginine (R) residues such as 2, 8, 17, and 26 on histone H3 and residue 3 on histone H4. Depending on what residue is modified and the degree of methylation (mono-, di- and tri-methylation), lysine methylation of histones is linked to either transcriptionally active or silent chromatin.","TSA-Seq is a comprehensiveTtological"""" for the the andomal sequence between the DNAckles.-wide. in the the biological/- lengthsories. nuclear speartments. the sequencing methods. TSA",0.00832203329134942,0.09722222222222222
What is the definition of autophagy?,"There are several definitions of autophagy. Among them, autophagy can be defined as a non- apoptotic programmed cell death that consists on a catabolic trafficking pathway for bulk destruction and turnover of long-lived proteins and organelles via regulated lysosomal degradation.","Aut is two types of autophagy: them are autophagy is be defined as the collection-cotic process cell death, is of the singleheter or of. the cell of the of the-range genes. iselles. the autysosomal transport.",0.3252063988329659,0.2564102564102564
Is DNA methylation correlated with nucleosome occupancy?,"DNA methylation can determine nucleosome positioning. Using a novel bioinformatics pipeline, we show a striking anti-correlation between nucleosome occupancy and DNA methylation at CTCF regions that is not present at promoters. DNA methylation determines nucleosome occupancy in the 5'-CpG islands of tumor suppressor genes. In contrast, exons demonstrate a high degree of methylation and nucleosome occupancy. Although global DNA demethylation has been observed after treatment, it is unclear to what extent demethylation induces changes in nucleosome occupancy, a key determinant of gene expression. In order to systematically evaluate potential diversities among CGIs and ultimately to illuminate the link between diversity of CGIs and their epigenetic variation, we analyzed the nucleotide-resolution DNA methylation maps  of multiple cellular origins. Using this global approach, we observe the dependency of nucleosome occupancy upon the DNA methylation status. Exonic DNA methylation seems to function together with exonic nucleosomes and H3K36me3 for the proper splicing of transcripts with different expression levels. Transcription, histone modifications, and DNA methylation alter this ""ground state"" by having distinct effects on both nucleosome positioning and occupancy. ","Aut is two types of autophagy: them: autophagy is be defined as the collection-cotic process cell death, occurs of the singleheter or of, the cell of apopt of the-range proteins. isophes. the apoptysosomal transport.",0.009347085817481565,0.102803738317757
List protein gel staining methods visualizing the entire protein set.,"Several staining protocols for the visualization of proteins separated by SDS-PAGE have been described in literature: 
fluorescence
Sypro Ruby
Colloidal Coomassie Blue
Coomassie Blue
Silver staining
Coomassie Brilliant Blue","Yes methylation is be nucleosome occupancy and a DNA methodinformatics approach, DNA show that correlation correlation-mros between DNAosome occupancy and DNA methylation. the-s.. are associated directly in C of methylation is nucleosome occupancy at C nucleus-termin regionF region of the cellsor cells. addition, DNAon with a strong affinity of nucleation at nucleosome occupancy at DNA DNA methylethylation is been shown in the with it is not if what extent methylethylation is nucle in nucleosome occupancy. and phenomenon featureant of nucle methyl in addition to determine investigate the methylities in nucles, C to identify the role between DNA and DNAIs and nucle methyletic properties, we propose the methylos methylspecific data methylation and of to the C regions. a data approach, we show that methyl of DNAosome occupancy on DNA methyl methylation of ofons DNA methylation is to be as with theons DNAosome, thus3K1,1, the DNA regulationicing of DNA. the nucle profiles.criptional methylone methyl, and hist methylation are nucle effectm-"" of suggesting a methyl on the nucleosome occupancy and nucle.",0.021739130434782608,0.03940886699507389
What promotes amyloid-peptide beta 42 (Aβ42) accumulation in neuroblastoma cells?,"The apolipoprotein (apo) E4 isoform is the strongest risk factor for late-onset Alzheimer's disease (AD). ApoE4 is more susceptible to proteolysis than apoE2 and apoE3 isoforms and carboxyl-terminal truncated apoE4 forms have been found in AD patients' brain. A specific apoE4 fragment, apoE4-165, promotes amyloid-peptide beta 42 (Aβ42) accumulation in human neuroblastoma SK-N-SH cells and increased intracellular reactive oxygen species formation, two events considered to occur early in AD pathogenesis.","Yes methylation is be nucleosome occupancy and a DNA approachinformatics approach, DNA can that high correlation-mros between DNAosome occupancy and DNA methylation. the-s.. are associated directly in C of methylation is nucleosome occupancy at C nucleus-termin-F region. the cellsor cells. addition, DNAon of a strong nucle of nucleation at nucleosome occupancy at DNA DNA methylethylation is been shown in the with it is not if what extent methylethylation is nucle in nucleosome occupancy. and key featureant of nucle methyl in addition to determine evaluate the therapeuticities in thes, the to determine the role between DNA of DNAIs and nucle methyletic properties, we used the methylos methylspecific and methylation and of to the G regions and a data approach, we have that presence of DNAosome occupancy on DNA methyl methylation of ofons DNA methylation is to be as with theons DNAosome, thus3K1,2, the regulation regulationicing of DNA. the nucle profiles.criptional methylone methyl, and DNA methylation are nucle associationm-"" of suggesting a nucle on the DNAosome occupancy and nucle.",0.10928961748633878,0.0796812749003984
Is human lysyl oxidase-like 2 a glycoprotein?,"Yes, human lysyl oxidase-like 2 is a glycoprotein.","Yes, l lysyl oxidase-like 2 ( a glycoprotein.",0.8,0.823529411764706
Is vemurafenib effective for hairy-cell leukemia?,"Yes, vemurafenib is highly effective in patients with relapsed or refractory hairy-cell leukemia.","Yes, l lysyl oxidase-like 2 ( a glycoprotein.",0.18195919791379003,0.09090909090909091
