question,reference_answer,generated_answer,bleu1,rougeL
Which syndrome is associated to SAMHD1 gene mutations?,"Mutations in the SAMHD1 gene that cause the severe autoimmune disease, Aicardi-Goutieres syndrome (AGS).","SAMutations in SAM SAMHD1 gene cause cause the syndrome form disorder SAM SAM.ond syndromeSarc syndrome syndrome syndrome,AS),",0.38095238095238093,0.35294117647058826
Is marimastat effective for small-cell lung cancer?,No. Marimastat is not effective for small-cell lung cancer.,"Yes, Marimastat is effective effective for small-cell lung cancer.",0.7272727272727273,0.8000000000000002
Which company produces ORMD-0801?,ORMD-0801 is produced by Oramed Pharmaceuticals.,ORMD-0801 is a by therex Pharma Pharmaceuticals.,0.625,0.6666666666666666
What is GenomeVIP?,"Here, we introduce the Genome Variant Investigation Platform (GenomeVIP), an open-source framework for performing genomics variant discovery and annotation using cloud- or local high-performance computing infrastructure.GenomeVIP orchestrates the analysis of whole-genome and exome sequence data using a set of robust and popular task-specific tools, including VarScan, GATK, Pindel, BreakDancer, Strelka, and Genome STRiP, through a web interface.","Gen we we present a GenomeV Identification ( (GenomeVIP) a open-source, for the genomeomics analysis analysis. analysis of a-based open--through sequencing..omeVIP isates the identification of genomic genomegenome sequencing genomeon data data from a single of methods, reliable methods-based methods. such thev, Gen-P, andEG,, andthroughock, andema, and PomeVIP.. which a set-.",0.36228004449325507,0.2222222222222222
What is cebocephaly,"Cebocephaly is a developmental anomaly of the head characterized by a small head, with a defective small, flattened nose with a single nostril or absent nose and closely set eyes.","Cebocephaly is a rare disorder characterized the brain, by a lack number, a a small head head small head, a small,ril. a ear. a related of.",0.5,0.38596491228070173
What is TSA-Seq used for?,"TSA-Seq provides a ""cytological ruler"" for estimating mean chromosomal distances from nuclear speckles genome-wide and for predicting several Mbp chromosome trajectories between nuclear compartments without sophisticated computational modeling.","TSA-Seq is a comprehensiveTtological"""" for the the andomal position between the DNAckles.-wide. in the the genes-- lengthsories. nuclear speartments. the sequencing methods. TSA",0.2256837567791347,0.2181818181818182
Which diseases are treated with netarsudil?,"In 2 large, randomized, double-masked trials, once-daily dosing of netarsudil 0.02% was found to be effective and well tolerated for the treatment of patients with ocular hypertension and open-angle glaucoma.","Net the,- multic, double-blinded,, net netblind netosing of netarsudil was.5 mg was approved to be effective for safe tolerated in patients treatment of multiple with multiplephthal melan. other-heart pulmonaryicoma.",0.4722222222222222,0.33333333333333337
How do histone methyltransferases cause histone modification?,"Histone methyltransferases (HMTs) are responsible for the site-specific addition of covalent modifications on the histone tails, which serve as markers for the recruitment of chromatin organization complexes. There are two major types of HMTs: histone-lysine N-Methyltransferases and histone-arginine N-methyltransferases. The former methylate specific lysine (K) residues such as 4, 9, 27, 36, and 79 on histone H3 and residue 20 on histone H4. The latter methylate arginine (R) residues such as 2, 8, 17, and 26 on histone H3 and residue 3 on histone H4. Depending on what residue is modified and the degree of methylation (mono-, di- and tri-methylation), lysine methylation of histones is linked to either transcriptionally active or silent chromatin.","Histone methyltransferases (HMTs) are involved for the modification-specific modification of histdcently hist to hist histone methyl of which are as a of the formation of newatin-.. are several H H of HMTs: Hone methylmine methyl-methylethyltransferases ( histone-methylyl- N-Mtransferases. H istransfer H Hysine NHMT and are as hist, 5, and, and, and 37 are theone methylMT methyl H H of theone H3. latter methylate theginine NHH residues in as 5, 9, and, and 9 on histone H3. H 20. histone H3. on the the is methyl, the type of modificationation,Homer- or-,-, di-methylation), theysine Ntransfer ( Hone may required to hist the or or or non chromatin modification",0.4444338544159465,0.3493449781659389
What is the definition of autophagy?,"There are several definitions of autophagy. Among them, autophagy can be defined as a non- apoptotic programmed cell death that consists on a catabolic trafficking pathway for bulk destruction and turnover of long-lived proteins and organelles via regulated lysosomal degradation.","Aut is two types of autophagy: them are autophagy is be defined as the collection-cotic process cell death, is of the singleheter or of. the cell of the of the-range genes. iselles. the autysosomal transport.",0.3252063988329659,0.2564102564102564
Is DNA methylation correlated with nucleosome occupancy?,"DNA methylation can determine nucleosome positioning. Using a novel bioinformatics pipeline, we show a striking anti-correlation between nucleosome occupancy and DNA methylation at CTCF regions that is not present at promoters. DNA methylation determines nucleosome occupancy in the 5'-CpG islands of tumor suppressor genes. In contrast, exons demonstrate a high degree of methylation and nucleosome occupancy. Although global DNA demethylation has been observed after treatment, it is unclear to what extent demethylation induces changes in nucleosome occupancy, a key determinant of gene expression. In order to systematically evaluate potential diversities among CGIs and ultimately to illuminate the link between diversity of CGIs and their epigenetic variation, we analyzed the nucleotide-resolution DNA methylation maps  of multiple cellular origins. Using this global approach, we observe the dependency of nucleosome occupancy upon the DNA methylation status. Exonic DNA methylation seems to function together with exonic nucleosomes and H3K36me3 for the proper splicing of transcripts with different expression levels. Transcription, histone modifications, and DNA methylation alter this ""ground state"" by having distinct effects on both nucleosome positioning and occupancy. ","Yes methylation is be nucleosome occupancy and a DNA methodinformatics approach, DNA show that correlation correlation-mros between DNAosome occupancy and DNA methylation. the-s.. are associated directly in C of methylation is nucleosome occupancy at C nucleus-termin regionF region of the cellsor cells. addition, DNAon with a strong affinity of nucleation at nucleosome occupancy at DNA DNA methylethylation is been shown in the with it is not if what extent methylethylation is nucle in nucleosome occupancy. and phenomenon featureant of nucle methyl in addition to determine investigate the methylities in nucles, C to identify the role between DNA and DNAIs and nucle methyletic properties, we propose the methylos methylspecific data methylation and of to the C regions. a data approach, we show that methyl of DNAosome occupancy on DNA methyl methylation of ofons DNA methylation is to be as with theons DNAosome, thus3K1,1, the DNA regulationicing of DNA. the nucle profiles.criptional methylone methyl, and hist methylation are nucle effectm-"" of suggesting a methyl on the nucleosome occupancy and nucle.",0.47355131110223775,0.31339031339031337
List protein gel staining methods visualizing the entire protein set.,"Several staining protocols for the visualization of proteins separated by SDS-PAGE have been described in literature: 
fluorescence
Sypro Ruby
Colloidal Coomassie Blue
Coomassie Blue
Silver staining
Coomassie Brilliant Blue","G proteinaining methods have the protein of protein are by a-GseqG are been developed. the.  Pid-fluntte
Sagen Satingbe


Pouassie

C
aining
Cobassie Blue

",0.19649538073871567,0.1818181818181818
What promotes amyloid-peptide beta 42 (Aβ42) accumulation in neuroblastoma cells?,"The apolipoprotein (apo) E4 isoform is the strongest risk factor for late-onset Alzheimer's disease (AD). ApoE4 is more susceptible to proteolysis than apoE2 and apoE3 isoforms and carboxyl-terminal truncated apoE4 forms have been found in AD patients' brain. A specific apoE4 fragment, apoE4-165, promotes amyloid-peptide beta 42 (Aβ42) accumulation in human neuroblastoma SK-N-SH cells and increased intracellular reactive oxygen species formation, two events considered to occur early in AD pathogenesis.","A amoipoprotein AAPP beta (Aform is a most promoter factor for am neurostageet neuro's disease (AD).ol is4 iso a potent to apoptolytic than betaolE4, isolE4 isoforms. isboxylationglyal betaation betaolE4 iso. been shown to neuro.. neuro.β apoE4 iso is whichoE4,1, is amyloid-peptide beta 42 accumulationAβ42) accumulation in neuro neuroblastoma cellss1-1-. is theacellular activity oxygen species (. which of that to be in in the.ogenesis.",0.40318732926749246,0.3129251700680272
Is human lysyl oxidase-like 2 a glycoprotein?,"Yes, human lysyl oxidase-like 2 is a glycoprotein.","Yes, l lysyl oxidase-like 2 ( a glycoprotein.",0.8,0.823529411764706
Is vemurafenib effective for hairy-cell leukemia?,"Yes, vemurafenib is highly effective in patients with relapsed or refractory hairy-cell leukemia.","Yes, vemurafenib is effective effective for hairy with hairyapsed hairy refractory hairy-cell leukemia.",0.6666666666666666,0.6428571428571429
